SK_ID_CURR,TARGET
429620,0.0
181013,0.0
395541,0.0
104664,0.0
167808,0.0
418034,0.0
122603,0.0
287084,0.0
238909,0.0
436875,0.0
373544,0.0
157596,0.0
376149,0.0
123538,0.0
398497,0.0
399648,0.0
343634,0.0
265355,0.0
124964,0.0
172385,1.0
187232,0.0
327184,0.0
126259,0.0
380394,0.0
344272,0.0
189938,0.0
385118,0.0
166275,0.0
428554,0.0
255757,0.0
283189,0.0
235169,0.0
120037,0.0
422972,0.0
454805,0.0
420489,0.0
211994,0.0
308695,1.0
328471,0.0
153318,0.0
166940,0.0
181831,0.0
257030,0.0
331900,0.0
372302,0.0
111428,0.0
348616,1.0
185686,0.0
404705,0.0
232440,0.0
366759,0.0
338125,0.0
246283,0.0
336541,0.0
256159,0.0
134843,0.0
321155,0.0
145707,0.0
119410,0.0
189172,0.0
182531,0.0
121211,0.0
326391,0.0
361314,0.0
437473,0.0
108303,0.0
320802,0.0
400461,0.0
195467,0.0
132618,0.0
114418,0.0
110424,0.0
233244,0.0
128019,0.0
277464,0.0
403052,0.0
219769,0.0
315671,0.0
393309,0.0
253978,1.0
222757,1.0
356555,0.0
158014,0.0
217448,0.0
338835,1.0
283010,0.0
207755,0.0
317099,0.0
118301,0.0
362461,1.0
227273,1.0
325484,0.0
406080,0.0
422119,0.0
114971,0.0
301370,0.0
454425,0.0
150560,0.0
209938,1.0
129432,0.0
424301,0.0
382449,0.0
296838,1.0
426286,0.0
431392,0.0
318071,0.0
320961,0.0
372502,0.0
251741,1.0
338130,0.0
266727,0.0
426395,0.0
371894,0.0
239762,0.0
211446,0.0
188300,1.0
302134,0.0
428317,1.0
128245,0.0
198852,0.0
265302,0.0
253125,0.0
195961,0.0
271503,1.0
330832,0.0
369219,0.0
183318,0.0
256279,0.0
326991,0.0
141980,0.0
264486,0.0
177573,0.0
366456,0.0
374922,0.0
263588,0.0
328015,0.0
223038,0.0
374212,0.0
230837,0.0
222202,0.0
444028,0.0
144568,0.0
128613,1.0
250935,0.0
247249,0.0
164416,0.0
104928,0.0
337918,0.0
264803,0.0
295553,0.0
398677,0.0
282419,0.0
419268,0.0
151226,0.0
286043,0.0
185672,0.0
177342,0.0
187297,0.0
425401,0.0
418954,0.0
319357,0.0
237041,1.0
319199,1.0
379216,0.0
267197,0.0
455396,0.0
247197,1.0
100030,0.0
444462,0.0
422174,0.0
421409,0.0
192825,0.0
378086,0.0
387678,0.0
400357,0.0
121609,0.0
208039,0.0
366440,0.0
369054,0.0
345280,0.0
232632,0.0
255970,0.0
139771,0.0
396673,0.0
404700,0.0
105434,0.0
412845,0.0
331458,0.0
221913,0.0
153955,1.0
198283,0.0
197305,0.0
128155,0.0
135810,0.0
236884,0.0
137208,0.0
335372,0.0
133629,0.0
216820,0.0
234862,0.0
363524,0.0
398642,0.0
373848,0.0
452211,0.0
373262,0.0
444023,0.0
102083,1.0
398633,0.0
111234,0.0
277307,0.0
116232,0.0
154320,0.0
192461,0.0
417136,0.0
132395,0.0
359882,0.0
430462,0.0
102764,0.0
197532,0.0
278476,0.0
447195,0.0
278518,1.0
320110,0.0
413346,0.0
446696,0.0
177515,0.0
437710,0.0
176157,0.0
383921,0.0
425022,0.0
117650,0.0
450779,0.0
143046,0.0
161008,0.0
406906,0.0
396779,0.0
384331,0.0
307714,0.0
117334,0.0
290431,0.0
423889,0.0
153149,0.0
403107,0.0
317613,0.0
288700,0.0
243094,0.0
216524,0.0
243693,0.0
357278,0.0
308345,0.0
148819,1.0
398707,0.0
346130,0.0
205777,0.0
134957,0.0
213861,1.0
410401,0.0
360358,0.0
250816,0.0
218864,0.0
392307,0.0
118004,0.0
422803,0.0
179800,0.0
331251,1.0
185984,0.0
416813,0.0
235129,0.0
259649,0.0
427222,0.0
260249,0.0
398959,0.0
221380,0.0
180914,0.0
199558,0.0
149722,0.0
184033,0.0
225754,0.0
392503,1.0
126359,0.0
360468,0.0
146196,0.0
364144,0.0
348868,0.0
145817,0.0
400181,0.0
197456,0.0
230652,0.0
382991,0.0
220491,0.0
289796,0.0
103766,0.0
398336,0.0
153561,0.0
215144,0.0
312483,0.0
190246,0.0
358146,1.0
207694,0.0
265294,0.0
133694,0.0
420252,0.0
129075,0.0
120023,0.0
183885,0.0
114526,0.0
318037,0.0
364608,1.0
101769,0.0
411404,1.0
446238,1.0
234188,0.0
292329,0.0
102457,0.0
160093,1.0
303114,0.0
126802,0.0
445678,0.0
366566,0.0
139387,0.0
425227,0.0
147861,1.0
183105,0.0
384828,0.0
342765,0.0
218611,0.0
159869,0.0
385045,0.0
294557,0.0
325771,0.0
317697,0.0
312399,0.0
186800,0.0
452822,0.0
192715,0.0
135379,0.0
220042,0.0
261790,0.0
123832,0.0
237682,0.0
113698,0.0
411891,0.0
279390,0.0
276230,1.0
393622,0.0
163213,1.0
106520,0.0
366809,0.0
224513,0.0
124178,0.0
239868,0.0
263298,0.0
235970,1.0
131172,0.0
219299,0.0
352618,0.0
143886,0.0
104672,0.0
294009,0.0
384687,0.0
252834,0.0
414661,0.0
210595,0.0
291601,0.0
199377,0.0
198971,0.0
304055,0.0
340170,0.0
441225,0.0
320269,0.0
352475,0.0
380129,0.0
166068,0.0
190278,0.0
131006,0.0
183493,0.0
347003,0.0
350488,0.0
368380,0.0
232973,0.0
453057,0.0
219895,0.0
423575,1.0
171287,0.0
361938,0.0
317928,0.0
302831,0.0
130253,0.0
230081,0.0
272925,0.0
165954,0.0
315838,0.0
202624,0.0
273798,0.0
136006,0.0
173159,0.0
161649,0.0
308811,0.0
364112,0.0
434636,1.0
130725,0.0
131015,0.0
211616,0.0
335040,0.0
288143,0.0
439722,0.0
200183,0.0
105098,0.0
162532,0.0
345891,0.0
228638,0.0
213769,0.0
116417,1.0
188408,0.0
454251,0.0
137521,0.0
154595,0.0
341484,0.0
427912,0.0
169693,0.0
418803,0.0
436122,0.0
158330,0.0
168569,0.0
213268,0.0
114351,0.0
272844,0.0
327853,0.0
317758,0.0
138461,0.0
288641,0.0
117593,0.0
169222,0.0
192155,0.0
374701,0.0
167302,0.0
326067,0.0
351748,0.0
199451,0.0
385765,0.0
183054,0.0
305511,0.0
273661,0.0
231669,0.0
273224,0.0
337141,0.0
201063,0.0
116163,0.0
229015,0.0
444055,0.0
178712,0.0
119538,0.0
377104,0.0
123939,0.0
335267,0.0
440568,0.0
122637,0.0
133497,0.0
240345,0.0
372385,1.0
272344,0.0
243259,0.0
255721,0.0
162582,0.0
307015,0.0
256930,0.0
224083,0.0
199227,0.0
429106,0.0
112526,0.0
305022,0.0
211650,0.0
100536,0.0
401835,0.0
327130,0.0
307059,0.0
337016,0.0
436455,0.0
428259,0.0
388571,0.0
144105,0.0
223386,0.0
301141,0.0
273442,0.0
328792,0.0
326591,0.0
293289,0.0
141805,0.0
175294,0.0
321400,0.0
195143,0.0
207954,0.0
349965,0.0
113954,0.0
229564,0.0
187143,0.0
234510,0.0
375543,0.0
152783,0.0
404908,0.0
340753,0.0
367723,0.0
191023,0.0
270541,0.0
337951,0.0
455942,0.0
399917,0.0
272947,0.0
180123,0.0
397354,0.0
157865,0.0
291567,0.0
144407,0.0
433080,0.0
387176,0.0
217541,0.0
115925,0.0
133741,0.0
328241,0.0
115824,0.0
217831,0.0
445131,0.0
208266,0.0
160274,0.0
193013,0.0
159673,0.0
248963,0.0
232984,0.0
431761,0.0
143436,0.0
436431,0.0
165418,0.0
246683,0.0
133728,0.0
248180,0.0
356311,0.0
181955,0.0
215432,0.0
176662,0.0
420650,1.0
337358,0.0
278772,0.0
344130,0.0
196438,0.0
249987,0.0
190680,0.0
269985,0.0
200459,0.0
441012,0.0
278049,0.0
385599,0.0
403668,0.0
375806,0.0
295394,0.0
445727,0.0
241644,0.0
379763,0.0
174804,0.0
205787,0.0
450496,1.0
318233,0.0
332997,0.0
164987,0.0
388404,1.0
239250,0.0
168567,0.0
318528,0.0
335709,1.0
451116,0.0
281276,0.0
447720,0.0
110817,0.0
262045,0.0
210654,0.0
282308,0.0
277428,0.0
250398,0.0
260127,0.0
103301,0.0
198668,0.0
135692,0.0
249374,1.0
164759,0.0
217200,0.0
440370,0.0
114258,0.0
167315,0.0
118743,1.0
172591,0.0
274265,0.0
443353,0.0
320458,0.0
247156,0.0
342616,0.0
392853,0.0
209099,0.0
257303,1.0
106969,0.0
181463,1.0
155647,0.0
192009,0.0
240119,0.0
273069,0.0
130073,0.0
427880,0.0
404094,0.0
334672,1.0
222223,0.0
135826,0.0
440263,0.0
270137,0.0
105361,0.0
388077,0.0
294019,0.0
237253,0.0
332306,0.0
436069,0.0
105836,0.0
320524,0.0
322828,1.0
307745,0.0
396822,1.0
188753,1.0
306835,0.0
418740,0.0
357857,0.0
139228,0.0
215602,1.0
243826,0.0
148199,0.0
429834,0.0
307391,1.0
292679,0.0
105087,0.0
395088,0.0
318028,0.0
425358,0.0
338042,0.0
441473,0.0
139433,0.0
295350,0.0
252800,0.0
395367,0.0
182643,0.0
397784,0.0
136031,1.0
400691,0.0
425868,1.0
146868,0.0
426176,0.0
401717,0.0
113021,0.0
247585,1.0
201823,0.0
258720,0.0
353608,0.0
421547,0.0
202014,0.0
265102,0.0
164608,0.0
294244,0.0
101314,0.0
404878,0.0
230755,0.0
275471,0.0
382828,1.0
455113,0.0
374845,0.0
213130,0.0
264286,0.0
140168,0.0
137561,0.0
279121,0.0
387904,0.0
346178,0.0
416555,0.0
426120,0.0
212617,0.0
247978,0.0
214026,0.0
360337,0.0
407834,0.0
313660,0.0
384485,0.0
127636,0.0
441381,0.0
280968,0.0
418953,0.0
381788,0.0
236823,0.0
364077,0.0
115603,0.0
352557,0.0
169220,0.0
297976,0.0
283780,0.0
226898,0.0
193297,1.0
449523,0.0
241039,0.0
415155,0.0
348877,0.0
184891,1.0
126559,0.0
444143,0.0
155363,1.0
372696,0.0
366371,0.0
201891,0.0
435447,0.0
185072,0.0
393797,0.0
209335,0.0
292765,0.0
183250,1.0
304765,0.0
251399,0.0
374349,0.0
220522,0.0
429612,0.0
265410,0.0
235248,0.0
243309,0.0
215621,0.0
180807,0.0
128472,0.0
295062,0.0
333936,0.0
254112,0.0
340684,1.0
287790,0.0
435938,0.0
315842,0.0
239235,0.0
340443,1.0
176666,0.0
132323,0.0
232963,1.0
295938,0.0
425393,0.0
434613,0.0
235810,0.0
239458,0.0
189837,0.0
296553,0.0
210891,0.0
213073,0.0
231259,0.0
191571,0.0
247832,1.0
213920,0.0
200128,0.0
326285,0.0
340351,0.0
368829,0.0
378500,0.0
193455,0.0
409497,0.0
434415,0.0
174905,0.0
115206,0.0
192553,0.0
439318,0.0
129248,0.0
433589,0.0
250424,0.0
126143,0.0
383369,0.0
349553,0.0
218115,0.0
291278,0.0
171017,1.0
137520,1.0
364707,0.0
372307,0.0
213108,0.0
446608,0.0
217601,0.0
420070,0.0
114399,1.0
294000,0.0
236661,0.0
171082,0.0
374511,0.0
162321,0.0
238062,1.0
454748,0.0
209316,0.0
376737,0.0
321637,0.0
342883,0.0
279437,0.0
435921,0.0
340715,0.0
373225,0.0
266870,0.0
313174,0.0
373343,0.0
339238,0.0
393944,0.0
402455,1.0
353954,0.0
361769,0.0
385046,0.0
156997,0.0
291285,0.0
254071,0.0
116570,0.0
346977,0.0
305588,0.0
143633,0.0
122364,0.0
179845,0.0
290321,0.0
139323,0.0
121768,0.0
268812,0.0
398848,0.0
188554,0.0
415932,0.0
431784,0.0
283812,0.0
202372,0.0
228093,0.0
136722,0.0
248700,0.0
327494,0.0
384090,0.0
421337,0.0
135960,0.0
406776,0.0
323132,0.0
244600,0.0
311178,0.0
271524,0.0
297092,0.0
378760,0.0
292890,0.0
164993,0.0
229878,0.0
270107,0.0
333591,1.0
231355,0.0
292699,0.0
305940,0.0
137906,0.0
288349,0.0
166730,0.0
287812,0.0
167053,0.0
275868,0.0
334959,0.0
408989,0.0
137148,0.0
191135,0.0
422178,0.0
206596,0.0
319741,0.0
326168,1.0
384396,0.0
353710,0.0
363438,0.0
397910,0.0
291421,0.0
112270,0.0
264957,0.0
248453,0.0
106748,0.0
170927,0.0
136118,0.0
397307,0.0
400415,0.0
293754,0.0
275496,0.0
204024,1.0
445260,1.0
258329,0.0
311748,0.0
314055,0.0
219432,0.0
327000,1.0
249263,0.0
403056,1.0
213192,0.0
407600,0.0
265145,0.0
111289,0.0
343581,0.0
276604,0.0
254595,0.0
294610,0.0
236621,1.0
438543,0.0
234944,0.0
354568,0.0
102493,0.0
178713,0.0
434124,0.0
298602,1.0
197656,0.0
162311,1.0
236162,0.0
419315,1.0
115283,1.0
323035,0.0
370914,0.0
242794,0.0
428351,0.0
243321,0.0
244400,0.0
196843,0.0
421604,0.0
360674,0.0
188786,0.0
135534,0.0
418644,0.0
406630,0.0
435887,0.0
125725,0.0
143079,0.0
219584,0.0
226158,0.0
292880,0.0
355401,0.0
337670,0.0
184677,0.0
355555,1.0
179908,0.0
328854,0.0
443050,0.0
179557,0.0
374191,0.0
307410,0.0
356855,0.0
157773,0.0
352291,0.0
299531,0.0
354174,0.0
416476,0.0
222681,0.0
108976,0.0
145081,0.0
286653,0.0
212668,0.0
353209,0.0
433875,0.0
145225,0.0
107949,0.0
206546,0.0
428150,0.0
435566,0.0
426264,0.0
134684,0.0
240919,0.0
161887,0.0
316633,0.0
176631,0.0
416493,1.0
384015,0.0
351333,0.0
230969,0.0
304479,0.0
417839,0.0
267606,1.0
371685,0.0
152277,0.0
254024,0.0
240751,0.0
367095,0.0
383683,1.0
319016,0.0
399870,0.0
374851,0.0
303828,0.0
279479,0.0
183407,0.0
247863,0.0
427491,1.0
108052,0.0
115968,0.0
284747,0.0
399478,0.0
355121,0.0
372558,0.0
412512,0.0
205727,0.0
371025,0.0
222395,1.0
407381,0.0
251958,1.0
102129,0.0
381879,0.0
178479,0.0
452305,0.0
154061,0.0
105094,0.0
109177,0.0
407057,0.0
413420,0.0
167913,0.0
398867,0.0
451441,0.0
377313,0.0
269216,0.0
415853,0.0
322861,1.0
141739,0.0
140145,0.0
202583,0.0
319477,1.0
260907,0.0
142792,0.0
292856,0.0
399694,0.0
141777,0.0
411416,0.0
355419,0.0
114474,0.0
273373,0.0
291714,0.0
194010,0.0
102950,0.0
303612,0.0
372730,0.0
366819,1.0
245764,0.0
363262,0.0
148833,0.0
318869,0.0
133745,0.0
377208,0.0
320555,0.0
291074,0.0
145063,0.0
101916,0.0
245242,1.0
275778,0.0
381971,0.0
148992,0.0
198259,0.0
218151,0.0
164600,0.0
449109,0.0
239171,0.0
133466,0.0
310361,0.0
297939,0.0
424349,1.0
250439,0.0
405164,0.0
137100,0.0
238387,0.0
248507,0.0
435395,1.0
362297,0.0
161530,0.0
146209,0.0
240515,0.0
253342,0.0
296857,0.0
378840,0.0
280051,0.0
253789,0.0
344723,0.0
360239,0.0
420193,0.0
197717,0.0
220324,0.0
383366,0.0
354539,0.0
453336,0.0
375694,0.0
157010,0.0
350325,0.0
227776,0.0
404838,0.0
366439,0.0
368032,0.0
386167,0.0
217995,0.0
146890,0.0
127462,0.0
153071,0.0
305891,1.0
386413,0.0
313880,0.0
288566,0.0
188033,0.0
337021,0.0
155396,0.0
261630,0.0
127874,0.0
402338,0.0
189602,1.0
183544,0.0
117072,0.0
110084,1.0
127237,1.0
445382,0.0
140398,0.0
394314,0.0
269396,0.0
403401,0.0
294709,0.0
140360,1.0
342731,1.0
345815,0.0
207693,0.0
350568,0.0
365094,1.0
220031,0.0
244941,0.0
150915,0.0
354741,0.0
261469,1.0
357743,0.0
124608,0.0
397950,0.0
366982,0.0
134710,0.0
124667,0.0
287188,0.0
383267,0.0
222787,0.0
231113,0.0
378139,0.0
437339,0.0
276429,0.0
238088,0.0
371560,0.0
244060,1.0
109506,0.0
286013,0.0
111995,0.0
178446,0.0
373976,0.0
434042,0.0
269042,0.0
359963,0.0
196026,0.0
405104,0.0
194145,0.0
257090,0.0
292773,0.0
445710,0.0
288990,0.0
249908,1.0
380274,0.0
253115,0.0
369714,0.0
224197,0.0
253409,0.0
126226,0.0
110298,0.0
142839,0.0
213135,0.0
375954,1.0
421466,0.0
390744,1.0
372295,0.0
436899,0.0
449339,0.0
228701,0.0
304062,0.0
154863,0.0
340251,0.0
298168,0.0
228381,0.0
220564,0.0
279430,0.0
297715,0.0
314464,0.0
335675,0.0
212267,0.0
121012,0.0
308027,0.0
119479,1.0
402410,0.0
440402,0.0
165733,0.0
317019,0.0
155698,0.0
455129,0.0
101323,0.0
224665,0.0
350474,0.0
179706,0.0
100478,0.0
376777,0.0
241430,0.0
240357,0.0
413833,0.0
413379,0.0
307763,0.0
273372,0.0
334335,0.0
180953,1.0
452622,0.0
159428,0.0
219871,0.0
172331,0.0
134288,0.0
269365,1.0
310380,1.0
270937,0.0
386959,0.0
406295,0.0
234701,0.0
105026,0.0
371264,0.0
328907,0.0
360639,0.0
385813,1.0
170231,0.0
371599,1.0
159728,0.0
210120,0.0
197818,0.0
368986,0.0
307776,0.0
358814,0.0
245505,0.0
216196,0.0
251258,0.0
263633,0.0
340918,0.0
396292,0.0
185459,0.0
140163,0.0
182488,1.0
334120,0.0
222368,0.0
255614,0.0
317804,0.0
196318,0.0
329057,0.0
168762,0.0
252008,0.0
232848,0.0
415174,0.0
204160,0.0
143085,0.0
347559,0.0
226410,0.0
409013,0.0
391566,0.0
256800,1.0
179769,0.0
174979,0.0
416413,0.0
416152,0.0
199188,1.0
375722,0.0
102716,0.0
454494,0.0
276671,0.0
258502,0.0
104992,0.0
255420,0.0
230487,0.0
445916,0.0
213089,0.0
453926,0.0
316453,0.0
285470,0.0
315358,0.0
140703,0.0
183449,0.0
142784,0.0
220085,0.0
123954,0.0
348082,0.0
198143,0.0
262402,0.0
137165,0.0
347086,0.0
234122,0.0
432428,0.0
162429,0.0
230301,0.0
176524,0.0
209144,0.0
375126,0.0
264154,0.0
401716,0.0
375143,0.0
312214,0.0
287317,0.0
378851,0.0
238800,0.0
450511,0.0
335405,0.0
204083,0.0
376364,0.0
128737,0.0
285205,0.0
249438,0.0
113395,0.0
375681,0.0
234278,0.0
291841,0.0
171636,0.0
408218,0.0
339753,0.0
149473,0.0
234536,0.0
325876,0.0
248245,0.0
384235,0.0
321859,0.0
309888,0.0
256004,0.0
433254,0.0
284242,1.0
348155,0.0
360266,0.0
274864,0.0
165740,0.0
376901,0.0
223170,0.0
212458,1.0
397448,0.0
312953,0.0
275833,0.0
198944,0.0
314832,0.0
176489,0.0
193403,0.0
292353,0.0
198048,0.0
442204,0.0
118231,0.0
105016,0.0
313918,0.0
380083,0.0
125368,0.0
275916,0.0
261667,0.0
441875,0.0
229237,0.0
151784,0.0
122443,1.0
108800,0.0
276211,0.0
166918,1.0
212063,0.0
123284,0.0
366420,0.0
322736,0.0
387205,1.0
224921,0.0
425666,0.0
259355,1.0
435571,0.0
262241,0.0
124298,0.0
348292,0.0
159737,0.0
438838,0.0
341409,0.0
233772,0.0
384509,0.0
291054,0.0
346806,0.0
455158,0.0
236419,0.0
189141,0.0
123437,0.0
220850,0.0
317962,0.0
331935,0.0
303681,0.0
257651,0.0
340538,0.0
306839,0.0
407965,0.0
400507,0.0
175526,0.0
271329,0.0
183359,0.0
105387,0.0
384068,0.0
204362,0.0
441124,0.0
288473,0.0
126289,0.0
328518,0.0
425775,0.0
437916,0.0
289853,1.0
309271,0.0
251739,0.0
382669,0.0
234630,0.0
408748,0.0
171633,0.0
252428,0.0
320147,1.0
272913,0.0
336735,0.0
277830,0.0
430414,0.0
454275,0.0
196018,0.0
256310,0.0
273352,0.0
354853,0.0
130415,0.0
375386,0.0
284352,0.0
421083,0.0
146782,0.0
369670,0.0
145806,0.0
298594,0.0
401302,0.0
288124,0.0
245338,0.0
295624,0.0
274328,0.0
122528,0.0
137690,0.0
378264,1.0
441103,0.0
112189,0.0
447003,0.0
120453,0.0
364153,0.0
223780,0.0
233004,1.0
316069,0.0
115920,0.0
383349,0.0
165563,0.0
403326,0.0
287470,1.0
115057,0.0
180770,0.0
220337,0.0
427395,0.0
412479,0.0
127170,0.0
110979,0.0
102321,0.0
365352,0.0
167925,0.0
244822,0.0
407736,0.0
176692,0.0
141261,0.0
419929,0.0
140949,0.0
441775,0.0
175420,0.0
155444,0.0
234514,0.0
358797,0.0
408147,0.0
442610,0.0
277026,0.0
358756,0.0
217390,0.0
450892,1.0
292054,0.0
424869,0.0
213964,0.0
106568,0.0
176816,0.0
166695,1.0
431443,0.0
364287,0.0
138693,0.0
132288,0.0
258278,0.0
309004,0.0
222713,0.0
191505,0.0
362031,0.0
137047,0.0
185582,0.0
183225,0.0
123810,0.0
277946,0.0
210931,0.0
262543,0.0
448538,0.0
327029,1.0
151851,0.0
272767,0.0
410376,0.0
187723,0.0
207905,0.0
154754,0.0
205849,0.0
207608,1.0
362636,0.0
242808,0.0
365674,0.0
203809,0.0
391206,0.0
110900,0.0
260425,0.0
132057,0.0
130373,0.0
170009,0.0
400948,0.0
240841,0.0
211435,0.0
413900,0.0
209650,0.0
284214,0.0
164848,0.0
451260,0.0
184871,0.0
206165,0.0
261491,0.0
390026,0.0
360322,0.0
153397,0.0
438663,0.0
108673,0.0
207584,0.0
134396,0.0
436407,0.0
354743,0.0
422664,0.0
270739,0.0
416668,1.0
178611,0.0
339491,0.0
380464,0.0
275210,0.0
409639,0.0
257319,0.0
158664,0.0
322280,0.0
140041,0.0
225558,0.0
137945,0.0
368339,0.0
399338,0.0
269448,0.0
140931,0.0
371240,0.0
340345,0.0
233799,0.0
256550,0.0
433437,0.0
128241,0.0
142299,0.0
413396,0.0
216692,0.0
100110,0.0
422677,0.0
104945,0.0
161651,0.0
270227,1.0
357259,1.0
109723,0.0
360341,0.0
165799,0.0
432375,0.0
184467,0.0
142836,0.0
393006,0.0
326223,0.0
169565,0.0
256072,0.0
305827,0.0
378782,0.0
364849,0.0
299141,0.0
128686,0.0
179795,0.0
141060,0.0
265878,0.0
186449,1.0
195851,0.0
217479,0.0
336057,0.0
380639,1.0
133729,0.0
189917,0.0
405040,0.0
114261,0.0
135536,0.0
455347,0.0
126281,0.0
255850,1.0
138918,1.0
369760,0.0
284323,0.0
243182,0.0
368369,0.0
134537,0.0
424877,0.0
391620,0.0
452900,0.0
119663,0.0
401454,0.0
426545,1.0
104598,0.0
441840,0.0
267553,0.0
286027,0.0
256659,1.0
394167,0.0
246043,0.0
171583,0.0
311883,0.0
273072,0.0
423322,0.0
454870,0.0
287759,0.0
441956,0.0
396929,0.0
350537,0.0
406809,0.0
162964,0.0
201384,0.0
427352,0.0
354595,0.0
333728,0.0
151749,0.0
119721,0.0
138478,0.0
402320,0.0
250066,0.0
421112,0.0
356071,0.0
294909,0.0
345258,0.0
424596,0.0
283604,0.0
104894,0.0
426121,0.0
171920,0.0
140252,0.0
352636,0.0
250420,0.0
279649,1.0
447316,0.0
111254,0.0
259046,0.0
455273,0.0
243560,0.0
187419,0.0
271697,0.0
359083,0.0
390692,0.0
358616,0.0
220049,0.0
411253,0.0
415420,0.0
410271,0.0
242138,0.0
317690,0.0
302113,0.0
138415,0.0
392957,0.0
101779,0.0
403337,0.0
454059,0.0
139748,0.0
237668,0.0
263188,0.0
204677,1.0
427828,0.0
372225,1.0
435215,0.0
262637,0.0
398186,0.0
329202,0.0
296508,1.0
363980,0.0
339007,0.0
214122,0.0
142492,0.0
174062,0.0
136081,0.0
342900,0.0
280405,0.0
181696,0.0
330398,0.0
393041,0.0
112776,0.0
283021,0.0
131249,0.0
192557,0.0
200156,0.0
191203,0.0
212460,0.0
171950,0.0
241973,0.0
256976,0.0
338662,0.0
367491,0.0
181246,0.0
336878,0.0
250039,1.0
219873,0.0
356864,0.0
368442,1.0
129383,0.0
140214,0.0
336332,0.0
216527,0.0
427354,1.0
190798,0.0
262952,0.0
140095,0.0
284818,0.0
189307,0.0
444721,0.0
373877,0.0
423608,0.0
173706,0.0
112422,0.0
151985,0.0
445337,0.0
214816,0.0
247748,0.0
241420,1.0
247094,1.0
150050,0.0
385814,0.0
101519,0.0
362152,0.0
319177,0.0
383140,0.0
335043,0.0
142863,0.0
184575,0.0
334020,1.0
300277,0.0
101062,0.0
199964,0.0
356657,0.0
187093,0.0
110707,0.0
237959,0.0
170472,1.0
149888,0.0
437873,0.0
254219,0.0
147419,0.0
304336,0.0
165276,0.0
355324,0.0
357098,0.0
288396,0.0
368244,0.0
233828,0.0
423853,0.0
285718,0.0
368270,0.0
188973,0.0
385311,0.0
113929,0.0
438331,0.0
339627,0.0
358550,0.0
440586,0.0
215192,0.0
152082,0.0
115047,0.0
185465,0.0
175719,0.0
417667,0.0
341331,0.0
258098,0.0
447731,0.0
427974,0.0
432217,0.0
257560,0.0
431459,0.0
425767,0.0
218089,0.0
194118,0.0
355603,0.0
340891,1.0
268195,0.0
181218,0.0
453364,1.0
155874,0.0
418753,0.0
124748,0.0
356877,0.0
345330,0.0
191773,0.0
398296,0.0
342007,1.0
349710,0.0
162381,0.0
310991,1.0
324839,0.0
199881,0.0
366380,0.0
246829,0.0
212420,0.0
101620,0.0
252731,1.0
115597,0.0
233921,0.0
153487,0.0
114743,0.0
348239,0.0
230217,0.0
240669,0.0
243448,0.0
387772,0.0
286417,1.0
167886,0.0
220820,0.0
366326,1.0
165102,0.0
163087,0.0
299739,0.0
171868,0.0
143631,0.0
308612,0.0
121582,0.0
241108,0.0
418169,0.0
175984,0.0
117109,0.0
171254,0.0
395092,0.0
208187,0.0
370428,0.0
121336,0.0
279936,0.0
152106,0.0
211680,0.0
295592,1.0
166787,0.0
110332,0.0
367458,0.0
315927,0.0
409444,0.0
186183,1.0
202842,0.0
350125,0.0
415919,0.0
450809,0.0
327061,0.0
311564,0.0
415591,0.0
375749,0.0
418895,0.0
305842,0.0
128384,0.0
418232,1.0
375054,0.0
188242,0.0
401893,1.0
173067,0.0
299054,0.0
408332,0.0
219130,0.0
112166,0.0
197264,0.0
444697,0.0
156237,0.0
300450,0.0
176502,0.0
186163,0.0
151615,0.0
356093,0.0
182045,0.0
133953,0.0
121534,0.0
342477,0.0
143630,1.0
280460,0.0
176946,0.0
245583,1.0
103888,0.0
124616,0.0
340758,0.0
369282,0.0
428524,0.0
353930,0.0
238433,0.0
320418,0.0
377854,0.0
408377,0.0
281976,1.0
312075,0.0
289564,0.0
128809,0.0
300423,0.0
177924,0.0
129735,1.0
122111,0.0
161622,0.0
181343,0.0
101960,0.0
230900,1.0
373807,0.0
188835,0.0
176798,0.0
448354,0.0
402756,0.0
342392,0.0
370786,0.0
259622,0.0
438945,1.0
338151,0.0
128112,0.0
283395,0.0
326461,0.0
357086,1.0
167298,0.0
268452,0.0
452174,0.0
112952,1.0
293000,0.0
250084,0.0
174669,0.0
364174,0.0
370789,0.0
247744,0.0
195024,0.0
439825,0.0
402581,0.0
392728,0.0
203222,0.0
398491,0.0
170282,0.0
165310,0.0
427981,1.0
265811,0.0
435330,1.0
396923,0.0
448826,0.0
437776,0.0
122676,0.0
111629,0.0
152575,0.0
440373,0.0
325854,0.0
265264,0.0
337135,0.0
348744,0.0
265713,0.0
373373,0.0
385193,0.0
404572,0.0
405543,1.0
231702,0.0
327699,0.0
140166,0.0
437404,0.0
423835,0.0
313554,0.0
268654,0.0
301722,0.0
328575,0.0
265032,0.0
192269,0.0
445825,0.0
258682,0.0
324712,0.0
430238,0.0
351553,0.0
329427,0.0
441178,0.0
374979,0.0
161272,0.0
436942,0.0
210203,0.0
383023,0.0
145670,0.0
146105,0.0
313531,0.0
433933,0.0
421071,0.0
428577,0.0
329323,0.0
234641,0.0
221967,0.0
392109,0.0
412522,0.0
261900,0.0
206392,0.0
115551,0.0
398391,0.0
249483,0.0
381177,0.0
207697,0.0
199053,0.0
438215,0.0
121677,0.0
266347,0.0
167733,1.0
455108,0.0
